state_code,county_code,no_exercise,few_fruit_veg,obesity,high_blood_pres,smoker,diabetes,uninsured,prim_care_phys_rate,dentist_rate,community_health_center_ind
37,113,28.4,,16.1,,17.0,6.9,4013,99.5,24.9,2
37,115,28.4,,,,,4.5,2514,49.4,9.9,2
37,117,24.6,86.3,,,20.1,10.6,4839,44.6,16.2,2
37,119,22.2,77.5,20.4,24.0,18.6,5.3,89470,105.5,41.6,1
37,121,,,,,,18.3,1895,69.7,31.7,2
37,123,33.1,,29.5,,28.5,8.8,4725,43.9,22.0,2
37,125,29.0,74.9,27.0,41.0,21.2,5.3,10019,82.0,42.8,2
37,127,31.6,78.2,27.3,31.7,25.5,7.8,12599,83.2,42.7,2
37,129,20.4,75.9,20.9,26.1,21.7,7.3,19474,127.5,50.1,1
37,131,34.0,,33.1,,,14.9,3466,18.6,14.0,1
37,133,23.1,68.8,19.0,20.4,33.0,5.1,25075,55.8,43.3,2
37,135,15.2,67.4,19.0,20.8,16.7,4.9,12995,384.3,125.0,1
37,137,13.7,,19.1,,,5.9,2102,47.1,15.7,2
37,139,29.6,,32.7,,24.2,8.5,4844,94.1,31.4,1
37,141,21.3,,23.4,,29.9,6.2,6429,34.5,12.9,1
37,143,,,,,,4.6,1575,24.8,16.6,2
37,145,32.6,87.0,29.0,,28.3,6.3,4363,40.3,18.8,1
37,147,26.1,83.9,25.4,27.6,24.7,8.6,21637,190.8,30.2,1
37,149,,,,,24.7,6.9,2360,62.7,26.1,2
37,151,26.7,77.0,24.7,25.3,26.7,6.3,20112,48.4,20.2,2
37,153,33.3,84.5,33.1,,26.4,8.5,7937,53.4,27.8,2
37,155,43.6,86.8,31.5,29.5,30.2,11.9,27896,50.2,17.2,1
37,157,27.9,70.6,29.3,29.3,34.5,8.1,11719,49.7,28.1,2
37,159,33.2,80.6,25.1,36.6,28.9,10.6,17451,56.3,24.4,2
37,161,30.7,72.4,19.4,28.0,20.6,5.3,8185,62.7,20.4,2
37,163,41.2,81.5,32.1,33.6,27.3,9.6,11794,38.1,15.9,1
37,165,36.1,79.4,29.2,,33.6,12.6,6391,78.0,21.5,2
37,167,24.9,72.9,20.9,21.3,24.7,8.4,7072,49.2,27.1,2
37,169,31.8,72.7,20.6,,31.3,12.2,5392,24.0,8.7,2
37,171,35.5,81.2,26.2,33.1,30.8,9.1,10693,70.2,28.9,1
37,173,,80.9,26.3,,,8.9,2196,121.5,30.4,2
37,175,17.8,,,,,5.8,3198,91.1,37.1,2
37,177,,,,,,,812,0.0,0.0,2
37,179,24.8,75.0,28.8,24.7,22.2,4.3,16125,43.0,8.6,2
37,181,31.1,80.8,28.7,,26.1,12.7,8414,64.0,18.3,2
37,183,18.1,77.4,19.4,19.9,17.7,4.9,74506,91.9,39.9,1
37,185,28.6,,,,21.2,17.0,3285,10.1,15.2,1
37,187,23.3,,,,20.2,7.8,2598,30.1,22.6,2
37,189,22.3,64.7,15.6,23.8,28.3,8.0,4859,94.2,49.4,1
37,191,32.1,80.3,25.0,36.0,30.0,11.7,17529,62.0,41.1,1
37,193,29.6,74.5,23.1,31.4,23.7,9.8,9035,50.5,17.8,2
37,195,28.8,79.2,31.1,41.1,23.1,12.7,12968,57.7,26.2,1
37,197,34.8,76.6,22.9,22.3,30.8,7.6,4736,34.5,15.9,1
37,199,,,12.1,,,11.0,2363,87.9,22.0,2
38,1,27.6,,22.6,,14.8,9.4,277,493.2,41.1,2
38,3,21.9,73.9,24.7,32.2,20.4,5.4,1019,54.2,27.1,2
38,5,38.9,76.8,19.0,28.5,24.0,9.6,1714,0.0,0.0,2
38,7,,,,,,,141,0.0,0.0,2
38,9,25.5,79.1,22.9,31.0,21.7,3.1,710,44.5,29.7,2
38,11,27.9,,19.8,,16.7,11.1,290,65.6,98.4,2
38,13,27.9,92.5,,,12.9,4.3,283,0.0,0.0,2
38,15,18.2,79.8,20.9,19.5,19.3,5.3,4827,109.7,55.5,2
38,17,18.9,80.2,20.9,20.2,21.3,4.9,9220,147.3,48.8,1
38,19,24.5,71.4,27.9,,15.2,9.8,428,115.5,46.2,2
38,21,35.2,77.8,20.6,25.3,14.0,7.1,582,36.4,36.4,2
38,23,,,,,14.2,3.2,251,46.5,46.5,2
38,25,22.6,,23.5,,16.8,5.7,519,0.0,0.0,1
38,27,,86.4,19.7,,22.4,6.5,209,38.1,38.1,2
38,29,32.0,,31.4,,13.4,8.9,673,0.0,26.0,2
38,31,19.3,77.3,19.9,,16.5,7.3,185,139.7,55.9,2
38,33,,,,,,,279,57.5,0.0,2
38,35,18.8,78.1,20.7,19.1,20.5,5.0,5849,141.0,50.0,1
38,37,27.5,,16.4,,12.7,6.3,541,153.0,38.2,2
38,39,,,16.6,,18.3,2.8,275,120.1,40.0,2
38,41,25.4,87.1,,18.0,,5.8,339,0.0,40.2,2
38,43,32.6,,16.4,,23.0,2.7,450,0.0,0.0,2
38,45,32.4,,21.8,,19.3,7.8,352,22.8,22.8,2
38,47,,,,,,,376,0.0,48.6,2
38,49,29.5,72.9,28.1,28.8,17.0,12.4,842,18.1,18.1,2
38,51,29.6,,34.6,,14.4,8.5,544,165.9,66.4,2
38,53,28.0,73.3,31.8,27.5,27.5,6.7,878,35.8,17.9,2
38,55,29.6,77.5,25.8,27.5,20.1,7.1,1135,34.9,11.6,1
38,57,21.4,77.5,28.7,21.6,24.0,5.7,709,59.8,35.9,1
38,59,23.9,79.3,25.6,26.8,22.8,5.5,2164,39.2,27.4,2
38,61,34.8,73.8,33.2,24.0,29.2,7.1,1121,107.5,15.4,2
38,63,32.1,,29.0,,20.4,9.9,313,87.6,58.4,1
38,65,,,,,,,274,0.0,55.2,1
38,67,25.8,72.0,24.2,27.7,16.7,8.0,753,49.8,24.9,2
38,69,26.4,86.1,22.2,30.4,21.8,8.2,560,209.7,46.6,2
38,71,24.0,80.3,25.8,23.1,24.5,7.2,1138,113.7,70.0,2
38,73,28.4,73.9,24.2,30.8,21.0,6.6,359,68.8,34.4,2
38,75,30.8,80.2,17.8,,16.6,11.8,270,41.3,41.3,2
38,77,23.9,78.2,24.8,23.0,23.0,3.7,1084,69.2,57.7,2
38,79,29.3,81.0,37.2,21.9,35.6,13.7,3056,64.9,57.7,1
38,81,31.7,74.0,23.2,25.8,21.2,4.6,314,0.0,0.0,2
38,83,,,,,,,302,0.0,0.0,1
38,85,21.9,,,12.9,,15.0,1111,23.9,23.9,2
38,87,,,,,,,118,0.0,141.0,2
38,89,18.4,75.4,22.6,23.3,19.5,4.5,1905,86.1,45.3,2
38,91,,,,,20.5,5.3,138,0.0,49.8,2
38,93,22.8,78.4,25.6,31.2,19.6,7.8,1762,86.4,38.4,2
38,95,28.9,80.8,20.4,,16.3,4.4,273,39.3,0.0,2
38,97,21.1,79.3,27.9,18.1,14.3,6.4,609,72.1,36.1,1
38,99,25.9,78.1,19.3,27.7,24.9,8.5,1196,86.2,51.7,1
38,101,21.6,78.4,22.5,22.4,22.2,5.6,5151,95.0,66.3,2
38,103,27.6,73.6,29.1,33.1,14.1,6.4,382,43.7,43.7,2
38,105,21.4,77.8,24.3,26.7,24.9,5.0,1970,93.4,83.0,2
39,1,,,,,,,4231,31.6,17.6,1
39,3,30.7,74.5,,20.7,23.2,1.9,10457,76.2,38.6,1
39,5,,,13.9,,18.8,4.3,4358,49.9,35.1,2
39,7,,,17.8,,35.4,7.0,13169,37.8,32.0,1
39,9,22.0,,,,,4.1,7751,27.4,27.4,1
39,11,,85.8,,,,8.2,3038,52.9,29.6,2
39,13,,82.1,,,,11.0,7199,62.1,41.9,1
39,15,,,,,,9.5,4747,51.8,15.8,1
39,17,23.2,76.6,28.8,24.5,25.2,6.8,30148,59.9,37.4,2
39,19,,,,,,5.3,2779,37.4,17.0,2
39,21,,,,,,14.1,3236,27.7,20.2,2
39,23,21.1,73.0,35.5,28.7,24.0,8.9,14348,58.3,34.4,2
39,25,20.0,74.6,22.4,20.1,24.0,4.1,15356,62.4,30.4,1
39,27,,,,,,,3494,108.1,21.1,2
39,29,28.4,76.9,19.2,22.3,27.8,7.1,12241,45.1,26.1,1
39,31,,85.5,,,,8.5,3750,37.9,27.1,2
39,33,,,,,,6.5,4376,35.0,37.1,1
39,35,24.6,77.3,23.6,26.0,23.9,7.5,159091,165.4,78.6,1
39,37,,,,,,8.0,4241,47.2,15.1,1
39,39,,,17.9,,,10.2,3902,81.8,51.1,2
39,41,12.7,74.7,20.2,22.7,17.6,5.6,8118,105.1,22.0,2
39,43,,,,,,8.9,8150,45.8,52.1,2
39,45,22.4,75.0,23.5,27.5,21.3,8.3,9422,62.1,34.7,2
39,47,,,,,,,2986,35.5,28.4,1
39,49,23.0,76.7,23.3,22.9,24.4,6.2,123610,116.5,67.1,1
39,51,14.9,,11.6,,,5.2,3927,55.9,34.9,2
39,53,,,,,,9.4,4096,111.6,41.5,2
39,55,19.0,,28.4,,18.2,11.4,7850,66.2,33.6,2
39,57,19.5,72.8,22.6,21.2,20.4,8.5,11774,87.5,32.9,2
39,59,,,19.1,,,5.7,5611,51.1,36.5,2
39,61,23.0,73.5,22.5,24.7,22.6,7.6,84700,158.6,63.2,1
39,63,28.4,85.1,24.6,,19.7,11.9,6405,58.5,35.4,1
39,65,,,,,,,2980,28.1,18.7,2
39,67,,,,,,,1685,50.3,18.8,1
39,69,,,,,,,2557,40.7,27.2,2
39,71,,,,,,5.8,4471,58.4,30.4,1
39,73,,,,,,,3153,44.8,17.2,1
39,75,,,,,,,6063,52.9,24.1,2
39,77,21.1,82.6,,,,10.5,6421,71.2,36.4,2
39,79,,,,,,7.9,4064,26.8,14.9,1
39,81,28.8,81.2,,,,14.3,7472,58.1,43.9,2
39,83,,,,,,3.2,4323,54.8,32.5,2
39,85,23.9,80.0,15.8,19.5,32.8,8.1,14756,47.3,59.4,2
39,87,,,,,,5.8,8674,38.0,20.6,1
39,89,26.5,77.7,27.9,25.2,28.7,9.3,12111,38.1,31.7,2
39,91,,,,,,12.2,4253,42.9,23.6,2
39,93,27.2,78.6,25.8,26.7,26.7,6.8,32938,55.7,39.5,2
39,95,26.6,79.8,25.9,23.4,27.7,8.6,56676,131.6,51.1,1
39,97,,,10.8,,8.8,3.4,3064,46.0,21.8,2
39,99,27.5,78.1,22.5,25.3,23.1,7.4,28707,115.2,62.1,1
39,101,,,,,,10.6,6104,54.6,41.0,2
39,103,21.0,74.0,21.3,20.6,21.4,6.5,11262,63.5,38.9,2
39,105,,,,,,,3393,17.2,17.2,2
39,107,,,,,,8.6,3007,58.2,26.7,2
39,109,16.3,77.1,29.7,24.1,22.0,6.8,7576,52.2,32.5,2
39,111,,,,,,,1931,20.4,6.8,1
39,113,25.0,76.6,24.2,25.7,22.5,8.0,52626,116.7,54.4,1
39,115,,,,,,,1870,6.7,6.7,2
39,117,,,,,,3.9,3037,11.7,14.6,2
39,119,27.2,78.7,22.1,,29.9,8.0,8846,59.6,43.2,2
39,121,,,,,,,1329,7.1,7.1,2
39,123,,,,,15.8,,3816,50.5,28.9,2
39,125,,,,,,,1886,20.5,20.5,2
39,127,,,,,,,3862,14.2,17.0,1
39,129,,,,,,6.6,3763,35.9,30.2,2
39,131,,,,,,,4027,56.8,14.2,1
39,133,16.6,77.1,21.7,21.1,24.1,4.6,13000,38.6,30.2,2
39,135,,,,,,4.9,3534,23.5,11.8,2
39,137,,,,,,,2187,37.2,25.8,1
39,139,27.0,77.2,22.4,25.3,23.6,6.4,12099,63.3,48.5,1
39,141,29.3,85.7,31.3,,,10.8,7167,63.8,35.9,1
39,143,26.1,75.5,,,,9.2,6129,30.8,29.2,1
39,145,39.5,85.8,31.3,,,6.8,10889,57.5,32.7,1
39,147,,,,,,6.6,5375,52.2,36.5,1
39,149,,,13.4,,,2.1,3504,55.4,20.5,2
39,151,29.6,77.1,22.8,27.1,24.4,8.1,35300,89.1,46.8,1
39,153,24.9,77.0,21.0,24.1,28.0,6.9,46740,105.2,52.1,1
39,155,25.8,79.1,30.1,32.4,25.0,7.8,24661,52.4,46.1,1
39,157,28.9,85.0,33.9,26.1,23.5,7.3,8081,53.3,32.6,2
39,159,,,,,,7.0,3563,35.0,28.4,2
39,161,,,,,,,2286,48.0,34.3,2
39,163,,,,,,,1712,0.0,0.0,1
39,165,19.3,72.5,19.2,20.3,19.4,6.2,13464,82.4,19.8,2
39,167,26.5,75.5,19.9,23.7,32.7,9.5,6603,56.3,32.1,2
39,169,29.7,80.4,24.3,22.5,26.0,9.2,8559,60.7,29.0,2
39,171,,,,10.8,,5.3,3434,64.6,38.8,2
39,173,23.4,83.1,24.0,24.2,17.4,5.9,10402,75.8,31.5,2
39,175,,,,,,,1515,61.4,21.9,2
40,1,39.7,82.8,31.3,45.6,30.2,9.4,5214,36.4,27.3,2
40,3,,,,,,13.7,929,0.0,17.5,2
40,5,35.3,87.5,23.5,,29.6,11.1,2819,0.0,20.8,2
40,7,27.8,,23.1,17.5,,3.4,1091,37.2,0.0,2
40,9,34.3,82.8,24.1,32.6,32.0,9.1,3424,84.7,58.3,2
40,11,38.9,82.6,35.4,,32.9,9.2,2102,38.9,46.7,2
40,13,34.7,85.6,20.9,34.3,34.5,7.9,6855,26.4,21.2,2
40,15,31.9,86.8,28.5,41.0,26.7,10.5,6622,19.8,16.5,1
40,17,25.1,84.3,21.7,24.2,26.4,5.8,10906,42.6,31.4,2
40,19,35.9,84.9,22.0,33.2,24.8,7.8,8152,55.2,48.8,2
40,21,33.2,83.9,26.1,30.6,25.8,8.9,9497,42.5,33.6,1
40,23,35.9,81.4,22.3,32.5,29.6,7.6,3523,19.6,26.1,2
40,25,,,,,,7.1,734,70.6,0.0,2
40,27,23.4,84.4,20.0,24.1,23.1,4.7,28553,50.7,46.2,1
40,29,,,,,,8.0,1386,17.4,0.0,2
40,31,30.1,83.3,23.7,28.9,29.9,8.8,19647,66.7,51.6,2
40,33,,,,,,8.3,1192,30.4,15.2,2
40,35,39.5,85.0,22.5,32.4,27.7,7.7,2423,59.7,26.5,2
40,37,34.7,84.8,26.7,32.6,25.2,6.6,10659,27.7,23.3,2
40,39,28.7,81.7,24.3,29.6,22.7,7.2,4747,75.4,43.6,2
40,41,39.1,86.8,25.0,31.0,29.4,11.2,7896,46.0,23.0,2
40,43,,,,,,6.0,911,43.8,0.0,2
40,45,,,17.7,,,4.2,670,75.7,50.5,2
40,47,28.0,84.5,28.8,27.7,26.5,7.0,8883,77.2,50.9,2
40,49,35.5,81.3,25.0,34.6,27.0,10.8,4707,36.7,29.4,2
40,51,29.6,83.9,26.7,26.5,21.4,6.9,7191,40.5,20.3,2
40,53,22.2,93.1,24.5,,15.6,8.7,1050,20.9,0.0,2
40,55,,,,,,12.7,1123,67.8,16.9,2
40,57,,,,,,,755,33.0,33.0,2
40,59,,,,,,,551,60.4,30.2,2
40,61,37.5,,24.3,31.8,26.4,6.5,2608,16.4,8.2,1
40,63,32.0,88.0,22.7,31.8,29.8,6.2,2968,14.5,14.5,2
40,65,30.6,77.9,25.4,30.4,25.5,10.4,4971,60.3,49.0,2
40,67,,86.3,,,,10.1,1473,15.5,15.5,2
40,69,33.6,,30.8,,23.3,9.9,2273,29.2,19.5,1
40,71,29.9,83.3,25.4,30.6,25.6,9.5,8331,53.8,53.8,2
40,73,29.1,75.4,27.0,31.2,22.0,5.0,2205,28.0,48.9,2
40,75,34.0,,30.5,,31.8,14.9,2147,50.8,30.5,2
40,77,33.7,89.1,34.0,,30.5,10.2,2174,112.8,47.0,2
40,79,38.3,84.9,27.5,26.4,27.3,10.7,9523,10.1,16.2,2
40,81,34.9,82.7,30.8,30.5,29.6,9.0,5434,24.8,21.7,1
40,83,33.8,89.8,25.2,27.0,25.5,6.2,5484,5.4,13.6,1
40,85,35.6,,28.6,,,12.5,1694,21.9,11.0,2
40,87,28.2,82.2,25.7,27.4,22.8,6.9,4589,29.9,19.9,2
40,89,35.9,85.5,29.9,33.9,24.0,7.2,8232,20.6,26.5,1
40,91,40.5,85.8,26.1,43.8,35.6,9.3,3960,15.0,25.0,2
40,93,,,,,4.9,6.9,1272,27.2,54.3,2
40,95,38.2,83.7,33.6,,34.4,5.4,2715,20.7,27.7,2
40,97,31.8,90.6,23.7,28.5,28.2,9.4,6736,32.9,25.3,2
40,99,31.2,78.8,19.2,30.7,34.2,11.1,2345,46.6,31.1,2
40,101,36.1,85.9,28.0,33.6,26.8,9.2,12511,53.8,43.9,1
40,103,37.5,83.1,21.9,,18.6,9.4,1554,35.7,17.8,2
40,105,33.1,89.3,33.6,32.2,24.0,12.2,1714,9.2,0.0,1
40,107,33.5,85.8,23.3,31.0,29.6,13.9,2444,26.2,17.5,2
40,109,30.6,83.9,22.8,25.5,24.2,7.0,110788,101.2,62.2,1
40,111,37.7,80.3,28.5,35.3,29.9,10.4,7356,27.7,32.7,2
40,113,33.2,88.1,30.7,36.8,25.7,10.4,7362,11.0,17.6,1
40,115,32.1,83.2,25.3,33.3,30.6,10.8,6543,42.6,21.3,2
40,117,39.1,78.7,23.5,,36.7,10.1,2841,11.9,23.7,2
40,119,23.3,85.0,21.2,24.2,19.5,6.0,10174,62.2,39.0,2
40,121,33.8,82.6,26.3,36.4,28.6,7.2,7457,58.2,33.6,1
40,123,30.0,88.5,25.8,35.2,29.3,7.1,6129,73.6,39.6,2
40,125,31.7,83.7,27.0,27.7,29.8,9.5,11266,43.9,35.2,2
40,127,34.5,,24.2,,41.8,8.4,2879,25.7,25.7,1
40,129,,,,,14.4,6.4,746,0.0,30.2,2
40,131,29.2,88.9,23.7,29.0,27.5,8.9,9470,32.2,28.5,2
40,133,35.0,82.4,31.2,34.8,33.7,8.6,5136,24.2,20.2,1
40,135,33.1,84.8,27.7,36.5,26.8,10.2,8039,14.7,31.8,2
40,137,36.6,86.3,28.3,32.3,23.2,10.2,7262,53.6,41.9,2
40,139,30.4,84.0,20.6,21.0,24.8,5.5,3960,29.8,39.8,2
40,141,34.7,,,,,17.6,2111,35.2,23.5,1
40,143,27.6,83.7,22.1,26.8,23.0,6.9,84483,97.9,53.1,1
40,145,28.4,89.2,24.7,30.6,28.0,7.9,8511,12.5,10.9,1
40,147,29.6,77.9,20.1,33.8,24.9,9.9,7160,48.8,36.6,2
40,149,24.8,79.5,22.5,,23.0,6.0,2218,17.4,8.7,2
40,151,30.6,,16.9,20.5,27.4,3.2,1454,46.8,46.8,2
40,153,28.0,84.1,29.8,30.8,26.7,9.0,2893,57.6,47.2,2
41,1,21.8,74.0,18.4,,21.9,10.5,2637,61.4,43.0,2
41,3,14.5,71.1,14.6,18.8,14.2,4.1,9025,134.8,52.1,1
41,5,15.8,74.3,20.6,22.0,18.9,4.5,34889,71.9,49.4,1
41,7,15.6,75.4,22.6,21.7,26.8,7.7,4729,92.4,48.9,1
41,9,16.7,77.6,28.7,31.2,23.3,7.7,4165,29.1,31.2,2
41,11,21.8,73.0,23.1,32.0,25.3,9.4,8999,95.8,46.4,2
41,13,28.7,,29.4,,21.9,9.9,2826,36.3,36.3,1
41,15,20.9,64.0,17.5,32.3,21.8,8.1,3326,84.7,40.1,2
41,17,13.9,75.0,16.4,22.2,15.5,4.5,13851,84.2,38.9,1
41,19,23.1,79.3,27.5,34.0,27.5,7.8,13561,62.4,46.1,1
41,21,,,,,,,236,0.0,0.0,2
41,23,,,,,14.0,7.0,1120,54.8,68.5,2
41,25,,,,,19.8,8.2,1420,58.0,43.5,2
41,27,13.4,,25.1,,11.1,4.3,3837,192.6,84.6,1
41,29,16.5,75.0,21.5,26.8,21.8,7.4,27433,84.0,54.8,1
41,31,26.8,76.4,30.5,27.2,22.0,10.4,3984,34.8,29.9,1
41,33,20.7,72.6,23.0,28.0,27.1,7.4,12296,79.2,44.6,1
41,35,23.6,76.2,24.2,29.8,24.7,7.1,10750,102.7,48.3,1
41,37,24.3,,,,20.2,3.9,1484,41.0,54.7,2
41,39,17.5,75.7,22.5,24.7,20.5,5.9,41730,91.9,51.3,1
41,41,20.1,79.2,25.0,32.5,25.3,8.2,6755,60.9,52.2,1
41,43,21.0,75.5,29.9,26.2,21.9,7.8,12851,68.9,34.0,2
41,45,30.0,78.7,28.1,27.2,15.4,6.3,6486,60.6,47.9,1
41,47,20.9,74.9,25.2,24.4,19.3,7.7,48788,71.1,50.8,1
41,49,,,22.0,,16.9,8.3,2282,8.6,8.6,1
41,51,16.1,72.6,19.4,21.2,20.9,6.0,84898,166.9,78.0,1
41,53,19.2,73.4,20.0,23.6,15.5,6.3,8267,48.4,28.5,1
41,55,,,,,,,287,0.0,57.2,2
41,57,22.7,72.8,22.7,28.7,19.9,4.3,3340,87.0,35.6,1
41,59,25.9,79.6,26.1,28.0,23.1,7.0,11753,58.2,33.8,1
41,61,20.0,78.6,21.0,25.3,22.5,5.3,3369,73.3,40.7,2
41,63,19.9,,12.2,,10.7,4.4,982,85.5,42.8,2
41,65,23.6,76.0,24.6,27.7,21.8,8.0,3783,67.8,59.3,1
41,67,15.5,71.8,19.6,20.2,16.3,5.0,53319,102.2,58.4,1
41,69,,,,,,,427,0.0,0.0,1
41,71,21.2,73.8,26.0,21.3,19.4,7.0,10610,71.6,31.5,1
42,1,22.7,73.4,26.5,24.3,21.8,9.1,8923,46.1,24.1,1
42,3,23.1,73.6,20.9,26.9,23.8,8.4,95074,148.6,87.6,1
42,5,31.7,80.9,31.5,29.0,27.5,11.5,6882,36.8,36.8,1
42,7,26.4,76.0,25.7,27.6,24.8,10.0,15681,50.7,47.4,1
42,9,26.5,77.1,27.3,,26.0,10.5,5266,41.9,31.9,1
42,11,24.4,69.6,25.1,27.6,19.0,8.6,39720,67.1,44.4,1
42,13,25.3,80.3,23.2,27.5,28.4,10.6,10689,87.5,41.0,2
42,15,30.6,80.6,26.8,,23.8,7.6,6947,119.9,36.8,2
42,17,21.3,71.9,18.4,24.7,18.2,6.3,43275,82.1,60.7,2
42,19,19.8,75.3,25.2,27.0,19.1,7.4,10068,51.1,46.1,1
42,21,26.5,81.9,26.1,28.0,24.7,7.8,13439,102.0,52.7,1
42,23,,,,,,,509,17.7,35.5,1
42,25,27.9,71.7,24.1,,28.2,11.4,5384,43.6,48.4,2
42,27,15.5,66.6,21.8,21.5,17.9,5.4,12436,71.9,44.8,2
42,29,17.8,74.0,15.4,24.9,18.9,6.0,33760,79.3,60.8,1
42,31,20.9,81.8,24.9,,21.3,5.9,3717,24.6,27.1,1
42,33,25.6,78.5,26.6,35.4,21.4,9.6,8193,47.1,38.7,2
42,35,23.9,,18.9,,21.8,6.2,3699,53.4,45.4,2
42,37,20.7,83.1,25.5,,24.5,7.9,6341,57.0,46.2,2
42,39,24.4,80.5,25.8,33.2,26.0,5.8,9777,53.7,35.8,1
42,41,21.1,73.8,22.0,26.3,22.5,7.0,13834,88.3,63.2,2
42,43,22.0,77.4,26.9,29.6,24.8,7.4,26371,137.8,59.8,1
42,45,24.5,76.1,24.5,28.5,24.0,7.0,41799,126.2,72.2,1
42,47,21.9,,26.0,,31.1,9.0,2147,47.7,26.8,1
42,49,24.8,78.4,21.5,25.0,29.4,7.9,30098,58.1,59.2,1
42,51,29.5,79.9,29.8,27.6,26.6,8.5,19079,48.6,43.8,1
42,53,,,,,,,715,0.0,34.8,1
42,55,22.9,75.2,26.0,26.6,20.1,6.3,11766,58.9,31.3,1
42,57,,,,,,12.5,1275,27.3,13.6,1
42,59,28.2,79.9,31.8,,23.5,13.4,4806,40.2,17.6,1
42,61,30.0,76.1,22.1,,17.9,9.6,4396,52.2,32.6,1
42,63,22.3,83.7,21.9,23.1,24.3,7.5,10157,56.4,40.6,1
42,65,28.0,77.3,31.2,,24.5,6.4,4679,39.3,50.3,2
42,67,,84.3,20.9,,15.7,3.2,2489,17.0,17.0,2
42,69,26.0,72.0,21.6,32.1,28.8,7.4,18235,85.4,64.4,1
42,71,24.8,73.9,22.2,21.7,22.1,6.8,52811,66.0,43.2,1
42,73,29.2,82.9,27.0,28.0,26.0,9.3,8772,48.5,59.3,1
42,75,22.1,72.5,24.1,21.8,29.1,7.2,13318,73.3,35.0,2
42,77,21.6,77.7,25.0,23.5,26.9,6.4,34471,100.8,49.9,2
42,79,26.1,76.1,23.7,30.1,28.7,10.1,25187,87.9,61.0,1
42,81,22.5,81.9,27.8,29.2,28.7,10.2,11456,65.9,44.8,2
42,83,26.1,89.0,25.1,,29.5,11.0,4320,67.6,36.1,1
42,85,25.9,81.8,25.7,25.2,28.6,9.5,11359,51.0,47.7,1
42,87,27.6,82.1,24.9,,23.9,8.7,4957,56.2,21.6,2
42,89,23.7,72.3,25.9,27.3,23.9,7.3,16679,50.2,27.0,2
42,91,17.2,73.0,17.1,26.4,19.0,6.4,50083,167.2,82.0,1
42,93,,,,,,7.9,1457,532.4,55.5,2
42,95,22.6,73.4,24.7,28.6,19.8,7.6,21848,90.7,55.6,2
42,97,23.4,85.1,27.8,27.3,26.1,7.2,9455,36.7,41.0,2
42,99,22.6,75.7,28.3,17.5,24.8,7.5,3512,24.6,20.1,2
42,101,28.4,74.5,26.4,30.4,28.0,8.4,252345,131.3,55.1,1
42,103,28.5,,24.2,,21.4,7.5,5308,40.8,23.1,2
42,105,12.6,,,,16.9,6.3,2122,84.1,39.3,1
42,107,23.8,84.3,24.5,24.5,24.7,7.7,12663,40.7,44.1,1
42,109,24.3,,26.1,,23.4,7.1,3372,52.3,39.3,2
42,111,23.1,79.5,21.1,24.8,22.6,3.2,8934,52.0,41.8,2
42,113,,,,,,,875,15.6,0.0,2
42,115,25.6,,21.9,,23.0,8.5,4777,30.9,23.7,1
42,117,27.8,78.3,28.0,21.7,27.1,6.3,4732,60.0,31.2,1
42,119,17.8,,25.3,,18.8,8.1,3779,85.8,51.0,2
42,121,23.7,79.4,19.3,26.4,29.4,7.4,5861,53.6,46.5,2
42,123,24.7,79.5,23.3,,24.2,9.1,3896,54.7,38.1,2
42,125,28.5,76.6,25.4,29.7,25.5,9.0,13106,77.0,47.0,1
42,127,33.4,77.9,22.5,,25.4,7.1,5918,55.9,35.9,2
42,129,25.5,75.5,27.5,32.5,23.2,10.0,28264,73.2,53.6,1
42,131,19.0,,30.6,,24.4,4.3,2697,46.2,46.2,1
42,133,23.5,75.0,23.3,24.6,21.3,6.9,33119,66.8,41.8,1
44,1,20.1,69.6,17.2,29.7,17.7,6.0,2285,174.4,37.9,2
44,3,24.9,74.1,20.4,28.3,23.5,6.4,10530,86.8,61.8,1
44,5,18.6,68.4,14.9,29.4,20.8,6.4,6525,87.2,76.4,1
44,7,28.0,73.3,20.0,26.7,22.4,7.0,78507,130.9,43.8,1
44,9,18.8,68.8,17.2,25.0,19.4,5.4,7972,106.6,43.6,1
45,1,29.1,85.5,25.1,29.8,31.6,13.4,3340,49.7,11.5,1
45,3,25.3,77.2,27.0,35.0,26.5,10.9,21695,45.9,36.0,1
45,5,,,,,,14.4,2380,55.0,45.8,1
45,7,25.7,78.7,26.7,32.3,24.7,9.4,21239,87.2,26.2,1
45,9,31.6,82.1,40.2,,23.8,16.1,3061,56.7,25.2,1
45,11,30.6,76.0,28.8,31.7,23.5,6.6,4054,38.6,25.7,1
45,13,17.4,72.9,16.8,30.5,21.0,7.4,17117,96.5,59.5,1
45,15,24.4,79.6,27.4,23.7,25.8,10.0,21119,34.3,17.8,1
45,17,17.6,82.1,33.1,,20.8,10.6,2489,19.9,26.5,1
45,19,20.7,74.0,21.0,25.2,22.0,8.3,45735,182.8,75.1,1
45,21,36.9,81.3,25.7,30.4,27.1,8.4,7881,42.7,14.9,1
45,23,26.0,,33.2,34.3,32.4,8.1,4786,51.2,30.1,2
45,25,35.5,85.1,27.3,31.1,29.2,9.5,6920,43.7,23.0,1
45,27,33.6,81.1,23.5,34.6,26.6,10.7,5995,59.9,18.0,1
45,29,28.5,83.6,32.8,30.2,29.2,11.9,7496,68.2,22.7,1
